author_id,author_name,hit_work_id,hit_title,hit_publication_year,hit_type,hit_cited_by_count,economics_portfolio_citations,economics_portfolio_works,hit_share,author_position_on_hit,subfield_name,topic_name,hit_author_count,prior_works,prior_cited_works,prior_citations
https://openalex.org/A5056511064,Jessica Strefler,https://openalex.org/W2410390527,"The Shared Socioeconomic Pathways and their energy, land use, and greenhouse gas emissions implications: An overview",2016,article,6203,9055,30,0.6850358917725013,middle,Economics and Econometrics,Climate Change Policy and Economics,46,7,7,404
https://openalex.org/A5103444001,John Moore,https://openalex.org/W4236584637,Credit Cycles,1997,article,4660,9050,37,0.5149171270718232,last,Economics and Econometrics,Economic theories and models,2,8,6,2169
https://openalex.org/A5087959777,Donald M. Berwick,https://openalex.org/W2164510796,"The Triple Aim: Care, Health, And Cost",2008,article,5069,8908,52,0.5690390660080826,first,Economics and Econometrics,Healthcare Policy and Management,3,29,26,3125
https://openalex.org/A5108725459,Benjamin Klein,https://openalex.org/W2043593255,"Vertical Integration, Appropriable Rents, and the Competitive Contracting Process",1978,article,5884,8897,36,0.6613465212993144,first,Economics and Econometrics,Climate Change Policy and Economics,3,13,10,727
https://openalex.org/A5066187518,Elizabeth A. McGlynn,https://openalex.org/W2136636673,The Quality of Health Care Delivered to Adults in the United States,2003,article,5103,8882,93,0.5745327628912407,first,Economics and Econometrics,Healthcare Policy and Management,7,39,29,1155
https://openalex.org/A5029654497,Nai‐Fu Chen,https://openalex.org/W2015800048,Economic Forces and the Stock Market,1986,article,5335,8881,33,0.6007206395676162,first,Economics and Econometrics,Market Dynamics and Volatility,3,7,5,547
https://openalex.org/A5046957272,Christophe Hurlin,https://openalex.org/W2023668736,Testing for Granger non-causality in heterogeneous panels,2012,article,5400,8876,128,0.6083821541234791,last,Economics and Econometrics,Spatial and Panel Data Analysis,2,75,58,1748
https://openalex.org/A5111992882,A. Laupacis,https://openalex.org/W2171811563,SPIRIT 2013 explanation and elaboration: guidance for protocols of clinical trials,2013,article,6963,8810,5,0.7903518728717367,middle,Economics and Econometrics,"Health Systems, Economic Evaluations, Quality of Life",13,3,3,1837
https://openalex.org/A5054391988,Elke Stehfest,https://openalex.org/W2410390527,"The Shared Socioeconomic Pathways and their energy, land use, and greenhouse gas emissions implications: An overview",2016,article,6203,8806,24,0.7044060867590279,middle,Economics and Econometrics,Climate Change Policy and Economics,46,14,12,1224
https://openalex.org/A5061885925,Hermann Lotze‐Campen,https://openalex.org/W2410390527,"The Shared Socioeconomic Pathways and their energy, land use, and greenhouse gas emissions implications: An overview",2016,article,6203,8729,29,0.7106197731698934,middle,Economics and Econometrics,Climate Change Policy and Economics,46,15,9,536
https://openalex.org/A5086038630,R.S. de Groot,https://openalex.org/W2130509491,Changes in the global value of ecosystem services,2014,article,5965,8718,25,0.6842165634319798,middle,Economics and Econometrics,Economic and Environmental Valuation,8,22,15,2689
https://openalex.org/A5060236040,Tomoko Hasegawa,https://openalex.org/W2410390527,"The Shared Socioeconomic Pathways and their energy, land use, and greenhouse gas emissions implications: An overview",2016,article,6203,8651,50,0.7170269333025083,middle,Economics and Econometrics,Climate Change Policy and Economics,46,7,7,161
https://openalex.org/A5066664298,Wolfgang Lutz,https://openalex.org/W2410390527,"The Shared Socioeconomic Pathways and their energy, land use, and greenhouse gas emissions implications: An overview",2016,article,6203,8650,30,0.7171098265895953,middle,Economics and Econometrics,Climate Change Policy and Economics,46,24,17,2303
https://openalex.org/A5056800374,James Andreoni,https://openalex.org/W2111222789,Impure Altruism and Donations to Public Goods: A Theory of Warm-Glow Giving,1990,article,5782,8587,28,0.6733434261092349,first,Economics and Econometrics,Fiscal Policy and Economic Growth,1,3,1,869
https://openalex.org/A5066604469,Roger Gordon,https://openalex.org/W4247110188,Journal of Economic Literature,2009,article,4837,8587,84,0.5632933504134157,first,Economics and Econometrics,Economic theories and models,1,62,48,2943
https://openalex.org/A5013275181,Carl Benedikt Frey,https://openalex.org/W2526781987,The future of employment: How susceptible are jobs to computerisation?,2016,article,8003,8467,11,0.9451990079130743,first,Economics and Econometrics,Labor market dynamics and wage inequality,2,5,4,183
https://openalex.org/A5069190212,Jiyong Eom,https://openalex.org/W2410390527,"The Shared Socioeconomic Pathways and their energy, land use, and greenhouse gas emissions implications: An overview",2016,article,6203,8438,27,0.7351268073003081,middle,Economics and Econometrics,Climate Change Policy and Economics,46,11,10,1180
https://openalex.org/A5041131871,Russell Davidson,https://openalex.org/W2091020207,Estimation and Inference in Econometrics.,1994,article,5592,8431,57,0.66326651642747,middle,Economics and Econometrics,Game Theory and Voting Systems,3,26,19,2437
https://openalex.org/A5058569296,Ronald W. Hansen,https://openalex.org/W2121175754,The price of innovation: new estimates of drug development costs,2003,article,4277,8422,11,0.5078366183804321,middle,Economics and Econometrics,Pharmaceutical Economics and Policy,3,5,4,959
https://openalex.org/A5027444615,David Alan Aschauer,https://openalex.org/W2147081279,Is public expenditure productive?,1989,article,5351,8342,55,0.6414528889954447,first,Economics and Econometrics,Fiscal Policy and Economic Growth,1,22,16,596
https://openalex.org/A5050354988,Kay Dickersin,https://openalex.org/W2171811563,SPIRIT 2013 explanation and elaboration: guidance for protocols of clinical trials,2013,article,6963,8256,31,0.8433866279069767,middle,Economics and Econometrics,"Health Systems, Economic Evaluations, Quality of Life",13,21,9,457
https://openalex.org/A5004813950,Stanley E. Zin,https://openalex.org/W1574786337,"Substitution, Risk Aversion, and the Temporal Behavior of Consumption and Asset Returns: A Theoretical Framework",1989,article,4452,8197,63,0.5431255337318531,last,Economics and Econometrics,Economic theories and models,2,6,6,53
https://openalex.org/A5048540879,Paul Pierson,https://openalex.org/W2147111138,"Increasing Returns, Path Dependence, and the Study of Politics",2000,article,7522,8147,9,0.923284644654474,first,Economics and Econometrics,Economic Theory and Institutions,1,3,2,48
https://openalex.org/A5051242364,Jesse A. Berlin,https://openalex.org/W2171811563,SPIRIT 2013 explanation and elaboration: guidance for protocols of clinical trials,2013,article,6963,8146,20,0.8547753498649644,middle,Economics and Econometrics,"Health Systems, Economic Evaluations, Quality of Life",13,7,5,679
https://openalex.org/A5111568766,Frank Levy,https://openalex.org/W2892380133,The Skill Content of Recent Technological Change: An Empirical Exploration,2003,article,5626,8132,33,0.6918347270044269,middle,Economics and Econometrics,Economic Growth and Productivity,3,24,19,2362
https://openalex.org/A5037154785,Rajnish Mehra,https://openalex.org/W2570834760,The equity premium: A puzzle,1985,article,5732,8126,70,0.7053901058331282,first,Economics and Econometrics,Economic theories and models,2,9,7,346
https://openalex.org/A5083126695,Emmanuel Lazega,https://openalex.org/W2321650456,Structural Holes: The Social Structure of Competition,1995,article,7942,8102,20,0.9802517896815601,first,Economics and Econometrics,Economic Theory and Institutions,2,5,2,29
https://openalex.org/A5006898504,Israel M. Kirzner,https://openalex.org/W2014226439,Competition and Entrepreneurship,1974,article,5108,8061,55,0.6336682793698052,last,Economics and Econometrics,Economic Theory and Institutions,2,9,9,181
https://openalex.org/A5010145796,Zbigniew Klimont,https://openalex.org/W2410390527,"The Shared Socioeconomic Pathways and their energy, land use, and greenhouse gas emissions implications: An overview",2016,article,6203,8031,36,0.7723820196737642,middle,Economics and Econometrics,Climate Change Policy and Economics,46,21,15,708
https://openalex.org/A5042997925,Robert Inklaar,https://openalex.org/W2161041152,The Next Generation of the Penn World Table,2015,article,4640,8001,114,0.5799275090613674,middle,Economics and Econometrics,Economic Growth and Productivity,3,87,73,2718
https://openalex.org/A5030169117,Gardiner C. Means,https://openalex.org/W2162448899,The Modern Corporation and Private Property,1933,article,7591,7975,23,0.9518495297805643,last,Economics and Econometrics,Insurance and Financial Risk Management,3,3,2,114
https://openalex.org/A5038610409,J. F. B. Mitchell,https://openalex.org/W2054653365,The next generation of scenarios for climate change research and assessment,2010,article,6601,7892,7,0.8364166244298024,middle,Economics and Econometrics,Climate Change Policy and Economics,19,6,3,1291
https://openalex.org/A5055082052,Philip K. Porter,https://openalex.org/W3125715642,Varieties of Capitalism: The Institutional Foundations of Comparative Advantage,2003,article,7598,7848,18,0.968144750254842,first,"General Economics, Econometrics and Finance",Economic Theory and Policy,3,8,7,219
https://openalex.org/A5113035928,Scott F. Richard,https://openalex.org/W2020272840,A Rational Theory of the Size of Government,1981,article,5454,7844,24,0.6953085160632331,last,Economics and Econometrics,Fiscal Policy and Economic Growth,2,3,3,238
https://openalex.org/A5011759109,Steven J. Smith,https://openalex.org/W2054653365,The next generation of scenarios for climate change research and assessment,2010,article,6601,7826,25,0.8434704830053668,middle,Economics and Econometrics,Climate Change Policy and Economics,19,14,14,1029
https://openalex.org/A5057647935,Giacomo Marangoni,https://openalex.org/W2410390527,"The Shared Socioeconomic Pathways and their energy, land use, and greenhouse gas emissions implications: An overview",2016,article,6203,7795,47,0.7957665169980757,middle,Economics and Econometrics,Climate Change Policy and Economics,46,16,8,457
https://openalex.org/A5039529252,Stefan Gößling,https://openalex.org/W3020637112,"Pandemics, tourism and global change: a rapid assessment of COVID-19",2020,article,4564,7795,33,0.5855035279025016,first,Economics and Econometrics,COVID-19 Pandemic Impacts,3,20,18,1782
https://openalex.org/A5008873925,Douglas Holtz‐Eakin,https://openalex.org/W2092532477,Estimating Vector Autoregressions with Panel Data,1988,article,4200,7782,87,0.5397070161912105,first,"General Economics, Econometrics and Finance",Monetary Policy and Economic Impact,3,7,6,152
https://openalex.org/A5049560807,Hiro Y. Toda,https://openalex.org/W2078213728,Statistical inference in vector autoregressions with possibly integrated processes,1995,article,5838,7737,15,0.7545560294687863,first,"General Economics, Econometrics and Finance",Monetary Policy and Economic Impact,2,7,7,1515
https://openalex.org/A5004047023,John Adams,https://openalex.org/W2136636673,The Quality of Health Care Delivered to Adults in the United States,2003,article,5103,7691,77,0.6635027954752308,middle,Economics and Econometrics,Healthcare Policy and Management,7,20,11,185
https://openalex.org/A5029406627,Yasuaki Hijioka,https://openalex.org/W2530597942,"Climate Change 2014: Impacts,Adaptation, and Vulnerability. Part A: Global and Sectoral Aspects. Contribution of Working Group II to the Fifth Assessment Report of the Intergovernmental Panel on Climate Change",2014,article,5958,7661,29,0.7777052604098682,middle,Economics and Econometrics,Climate Change Policy and Economics,22,5,4,146
https://openalex.org/A5051871215,Lara Aleluia Reis,https://openalex.org/W2410390527,"The Shared Socioeconomic Pathways and their energy, land use, and greenhouse gas emissions implications: An overview",2016,article,6203,7629,40,0.8130816620789094,middle,Economics and Econometrics,Climate Change Policy and Economics,46,6,4,104
https://openalex.org/A5001259201,Kiyoshi Takahashi,https://openalex.org/W2410390527,"The Shared Socioeconomic Pathways and their energy, land use, and greenhouse gas emissions implications: An overview",2016,article,6203,7579,44,0.8184457052381581,middle,Economics and Econometrics,Climate Change Policy and Economics,46,8,5,125
https://openalex.org/A5114167461,Graham Elliott,https://openalex.org/W2149292156,Efficient Tests for an Autoregressive Unit Root,1996,article,5568,7562,72,0.7363131446707221,first,Finance,Financial Risk and Volatility Modeling,3,36,8,430
https://openalex.org/A5065486633,John C. Driscoll,https://openalex.org/W2022220920,Consistent Covariance Matrix Estimation with Spatially Dependent Panel Data,1998,article,5934,7509,55,0.7902516979624451,first,Economics and Econometrics,Spatial and Panel Data Analysis,2,3,3,98
